id_transacao,valor,data_hora,localizacao,dispositivo,meio_pagamento,score_risco,fraude
605,128.56,2025-02-19 19:01:38.375582,Tóquio,Mobile,Cartão Crédito,0.27,0
606,617.63,2025-04-16 06:10:22.668058,Londres,Desktop,Cartão Débito,0.44,0
607,231.09,2025-03-04 08:46:38.286115,Londres,Desktop,Cartão Débito,0.38,0
608,452.98,2025-06-02 00:58:23.433627,São Paulo,Mobile,Boleto,0.15,0
609,700.01,2025-01-12 18:30:55.568648,Curitiba,Desktop,Boleto,0.24,0
610,1172.46,2025-02-19 12:52:20.422179,Nova York,Mobile,Cartão Crédito,0.32,0
611,40.11,2025-04-12 15:07:59.566058,Nova York,Mobile,PIX,0.23,0
612,1606.49,2025-06-01 10:20:13.753279,Londres,Mobile,Cartão Crédito,0.43,0
613,988.59,2025-01-04 11:49:57.737034,Nova York,Mobile,PIX,0.45,0
614,85.3,2025-03-20 02:04:28.100214,São Paulo,Mobile,Cartão Crédito,0.08,0
615,2068.13,2025-06-03 06:10:22.055270,São Paulo,Desktop,Boleto,0.4,0
616,2536.69,2025-01-24 03:17:23.597440,Londres,Tablet,Boleto,0.52,1
617,63.02,2025-01-23 06:16:12.069517,Londres,Desktop,PIX,0.49,0
618,324.18,2025-03-04 16:10:24.523344,Tóquio,Desktop,Cartão Crédito,0.49,0
619,1640.94,2025-02-01 21:07:23.339283,Londres,Mobile,PIX,0.43,0
620,1379.36,2025-03-13 05:15:51.594695,Curitiba,Desktop,Boleto,0.33,0
621,203.98,2025-03-22 01:10:21.445457,Nova York,Mobile,Cartão Crédito,0.39,0
622,234.9,2025-01-24 09:44:45.862771,Londres,Mobile,Cartão Crédito,0.3,0
623,462.79,2025-03-07 14:44:37.898715,Rio de Janeiro,Mobile,PIX,0.1,0
624,662.66,2025-03-25 19:22:35.130090,Tóquio,Mobile,Cartão Débito,0.25,0
625,963.0,2025-02-05 14:33:10.920351,Rio de Janeiro,Mobile,PIX,0.24,0
626,460.31,2025-01-21 14:12:31.704064,São Paulo,Mobile,Boleto,0.19,0
627,620.89,2025-03-31 21:22:03.378417,Nova York,Mobile,Boleto,0.27,0
628,1376.23,2025-06-08 09:56:26.372067,Londres,Tablet,Boleto,0.42,0
629,37.37,2025-02-19 02:08:33.558500,Rio de Janeiro,Mobile,Boleto,0.1,0
630,290.94,2025-01-31 10:02:43.868212,Nova York,Mobile,Boleto,0.25,0
631,1249.49,2025-02-07 12:34:15.091513,São Paulo,Mobile,Cartão Débito,0.29,0
632,2255.77,2025-03-28 21:35:53.954660,Curitiba,Desktop,Cartão Crédito,0.31,0
633,716.78,2025-03-28 21:38:45.603135,Tóquio,Mobile,PIX,0.27,0
634,759.53,2025-05-12 11:21:08.132639,Nova York,Mobile,PIX,0.37,0
635,113.36,2025-05-29 09:55:39.067373,Nova York,Mobile,Boleto,0.36,0
636,593.14,2025-05-05 07:57:20.551062,Curitiba,Mobile,PIX,0.05,0
637,760.61,2025-03-17 21:16:02.911572,Nova York,Mobile,Boleto,0.39,0
638,277.69,2025-04-11 22:12:17.978823,São Paulo,Mobile,Cartão Débito,0.13,0
639,313.67,2025-02-25 20:23:36.671145,São Paulo,Mobile,Cartão Débito,0.04,0
640,473.66,2025-05-24 05:15:59.406378,Curitiba,Mobile,Cartão Crédito,0.07,0
641,20.28,2025-02-13 06:54:03.654925,Tóquio,Mobile,Cartão Débito,0.32,0
642,388.72,2025-02-20 07:35:04.218500,Londres,Desktop,Cartão Débito,0.39,0
643,237.56,2025-01-25 21:15:46.046571,Rio de Janeiro,Mobile,Cartão Crédito,0.21,0
644,396.75,2025-01-05 10:00:14.052404,Londres,Mobile,PIX,0.39,0
645,127.56,2025-05-20 15:18:01.692334,Nova York,Mobile,Boleto,0.41,0
646,2212.08,2025-02-22 06:12:48.712513,Rio de Janeiro,Tablet,Boleto,0.21,0
647,900.4,2025-05-15 10:21:02.635718,Curitiba,Mobile,PIX,0.26,0
648,1136.63,2025-06-16 12:02:38.129976,Curitiba,Mobile,Cartão Crédito,0.17,0
649,1556.71,2025-01-01 12:55:47.505715,Tóquio,Desktop,PIX,0.48,0
650,690.04,2025-02-07 22:43:25.887959,Rio de Janeiro,Mobile,Cartão Débito,0.06,0
651,90.93,2025-02-11 06:50:08.013190,São Paulo,Mobile,Cartão Crédito,0.02,0
652,770.26,2025-04-29 07:03:20.529478,Rio de Janeiro,Mobile,Cartão Crédito,0.19,0
653,883.92,2025-04-26 13:06:54.368520,Nova York,Desktop,Cartão Crédito,0.46,0
654,1368.22,2025-06-12 04:55:24.006783,São Paulo,Mobile,Boleto,0.15,0
655,565.03,2025-01-24 01:43:21.726364,Curitiba,Desktop,PIX,0.26,0
656,136.48,2025-04-25 03:24:43.263571,Rio de Janeiro,Tablet,Cartão Crédito,0.06,0
657,333.76,2025-02-12 22:20:40.377553,Londres,Mobile,Cartão Crédito,0.34,0
658,451.11,2025-06-09 03:43:05.183823,Tóquio,Mobile,Cartão Crédito,0.3,0
659,1038.22,2025-03-11 06:14:06.480909,Londres,Mobile,PIX,0.44,0
660,845.78,2025-05-17 07:44:21.582922,Tóquio,Mobile,Boleto,0.43,0
661,440.21,2025-05-31 12:05:49.536037,Nova York,Mobile,Cartão Débito,0.33,0
662,4306.2,2025-06-10 19:49:45.543298,Londres,Tablet,Boleto,0.59,1
663,930.83,2025-01-17 20:28:22.488130,Rio de Janeiro,Desktop,Cartão Crédito,0.24,0
664,270.79,2025-01-03 12:45:37.017520,Rio de Janeiro,Desktop,Boleto,0.28,0
665,107.34,2025-05-22 21:53:25.090800,Londres,Mobile,Boleto,0.27,0
666,165.89,2025-05-22 10:01:42.368390,Rio de Janeiro,Desktop,Cartão Débito,0.15,0
667,282.31,2025-06-09 23:18:45.517558,Nova York,Tablet,PIX,0.24,0
668,175.16,2025-04-04 09:59:50.186257,São Paulo,Desktop,PIX,0.21,0
669,206.49,2025-01-26 20:16:01.866475,Nova York,Mobile,Boleto,0.31,0
670,335.61,2025-01-05 03:36:14.930812,Tóquio,Desktop,Boleto,0.49,0
671,190.4,2025-02-26 03:06:15.302203,Nova York,Mobile,PIX,0.26,0
672,2270.75,2025-02-10 06:33:58.609726,Tóquio,Mobile,PIX,0.44,0
673,83.64,2025-06-17 14:46:01.714095,Rio de Janeiro,Mobile,Cartão Débito,0.17,0
674,743.41,2025-01-16 15:35:45.365315,São Paulo,Desktop,Cartão Crédito,0.32,0
675,528.31,2025-04-04 16:33:35.910124,Rio de Janeiro,Desktop,Boleto,0.22,0
676,4038.64,2025-01-01 20:02:36.197182,Curitiba,Mobile,PIX,0.39,0
677,118.83,2025-03-13 10:29:00.895833,Rio de Janeiro,Mobile,Boleto,0.07,0
678,507.26,2025-02-10 15:40:40.107237,Tóquio,Mobile,Boleto,0.42,0
679,3489.06,2025-04-15 23:29:50.363369,Rio de Janeiro,Mobile,PIX,0.28,0
680,2006.24,2025-03-06 13:18:19.962489,Rio de Janeiro,Mobile,Cartão Débito,0.33,0
681,1698.66,2025-05-29 10:07:08.279424,São Paulo,Mobile,Boleto,0.26,0
682,298.28,2025-02-07 16:10:44.363149,Rio de Janeiro,Desktop,Cartão Débito,0.23,0
683,187.4,2025-06-08 20:19:54.028332,São Paulo,Mobile,PIX,0.02,0
684,1104.56,2025-05-29 21:00:34.514365,Londres,Mobile,Cartão Crédito,0.38,0
685,2650.39,2025-03-14 06:10:53.921209,Curitiba,Mobile,Cartão Crédito,0.28,0
686,813.65,2025-03-09 19:28:14.890558,São Paulo,Tablet,Boleto,0.09,0
687,847.73,2025-04-20 08:08:38.765378,Tóquio,Desktop,PIX,0.49,0
688,328.48,2025-01-02 19:45:16.350169,Londres,Desktop,Cartão Débito,0.52,1
689,1467.47,2025-05-05 22:56:47.845562,São Paulo,Mobile,Boleto,0.22,0
690,207.08,2025-02-19 17:34:45.273416,São Paulo,Mobile,PIX,0.16,0
691,391.09,2025-04-06 06:43:52.762644,Curitiba,Mobile,PIX,0.04,0
692,554.14,2025-05-30 06:44:33.530329,Tóquio,Desktop,Cartão Débito,0.42,0
693,708.48,2025-03-21 17:45:46.661389,Nova York,Tablet,Boleto,0.28,0
694,277.61,2025-01-31 10:18:57.768043,Nova York,Desktop,PIX,0.44,0
695,121.98,2025-04-10 23:35:00.499253,São Paulo,Desktop,PIX,0.3,0
696,943.2,2025-02-07 15:11:30.571782,Rio de Janeiro,Desktop,PIX,0.3,0
697,340.56,2025-04-13 17:51:04.410653,Tóquio,Mobile,Cartão Débito,0.24,0
698,870.45,2025-01-15 04:20:52.217412,Londres,Tablet,Boleto,0.33,0
699,167.66,2025-02-12 22:45:04.533571,Rio de Janeiro,Mobile,Boleto,0.12,0
700,656.12,2025-02-18 05:45:38.844838,Rio de Janeiro,Mobile,Boleto,0.13,0
701,760.55,2025-05-11 21:32:58.764395,Tóquio,Mobile,Boleto,0.42,0
702,53.21,2025-03-29 21:00:20.228752,São Paulo,Mobile,Cartão Crédito,0.17,0
703,410.38,2025-05-10 01:36:35.368519,São Paulo,Mobile,Cartão Crédito,0.15,0
704,144.35,2025-02-23 01:26:52.485471,São Paulo,Mobile,Boleto,0.09,0
705,65.47,2025-03-24 22:30:09.581523,São Paulo,Mobile,Cartão Débito,0.06,0
706,4601.2,2025-03-31 07:05:55.933732,Nova York,Mobile,Cartão Crédito,0.56,1
707,389.13,2025-01-04 14:31:20.998255,São Paulo,Mobile,PIX,0.1,0
708,1660.07,2025-02-17 06:24:38.313486,Nova York,Mobile,Cartão Crédito,0.4,0
709,293.89,2025-01-10 12:30:43.828029,Nova York,Mobile,PIX,0.36,0
710,1144.14,2025-02-17 13:24:24.622533,São Paulo,Mobile,Boleto,0.22,0
711,1428.07,2025-01-01 22:22:16.561775,Curitiba,Desktop,Cartão Crédito,0.22,0
712,905.45,2025-02-14 01:11:11.665561,Londres,Desktop,Cartão Débito,0.45,0
713,637.86,2025-06-05 03:00:25.825143,Rio de Janeiro,Desktop,Cartão Crédito,0.18,0
714,530.76,2025-04-02 14:59:39.906258,Nova York,Desktop,Cartão Crédito,0.37,0
715,429.04,2025-03-08 06:28:46.560794,Tóquio,Mobile,Cartão Crédito,0.4,0
716,2652.56,2025-06-14 13:23:33.445391,Tóquio,Desktop,Boleto,0.5,1
717,1775.61,2025-01-08 23:34:32.279334,Londres,Mobile,Cartão Débito,0.41,0
718,3353.18,2025-02-10 18:02:40.650741,Tóquio,Mobile,Cartão Crédito,0.48,0
719,132.73,2025-01-21 06:05:33.872301,Curitiba,Desktop,Cartão Débito,0.29,0
720,1312.55,2025-04-05 06:36:13.574772,Tóquio,Mobile,Boleto,0.41,0
721,2786.13,2025-05-29 03:56:03.972347,Rio de Janeiro,Desktop,PIX,0.35,0
722,199.96,2025-02-24 02:11:30.308135,Rio de Janeiro,Desktop,Cartão Crédito,0.22,0
723,68.81,2025-02-25 06:25:24.901747,Nova York,Desktop,Cartão Débito,0.45,0
724,1351.39,2025-06-17 19:06:55.682552,São Paulo,Tablet,Cartão Débito,0.29,0
725,854.43,2025-05-10 18:52:48.601635,Curitiba,Mobile,Boleto,0.11,0
726,1844.08,2025-04-20 14:33:01.965012,Nova York,Mobile,Cartão Crédito,0.51,1
727,150.56,2025-02-20 23:53:28.537624,Curitiba,Mobile,PIX,0.2,0
728,1586.05,2025-01-02 22:14:49.739398,São Paulo,Mobile,Cartão Débito,0.3,0
729,225.18,2025-01-09 18:54:16.935694,Tóquio,Desktop,Cartão Crédito,0.44,0
730,178.72,2025-05-12 13:56:13.788510,Tóquio,Desktop,PIX,0.44,0
731,179.44,2025-01-21 21:11:26.456092,São Paulo,Desktop,Cartão Débito,0.19,0
732,1685.1,2025-06-07 05:41:29.739632,Nova York,Mobile,Cartão Débito,0.47,0
733,1094.21,2025-04-22 18:12:36.302083,São Paulo,Mobile,PIX,0.19,0
734,740.38,2025-06-13 15:32:00.026120,Londres,Mobile,PIX,0.39,0
735,444.46,2025-03-15 08:14:21.587076,Rio de Janeiro,Mobile,Boleto,0.12,0
736,2097.2,2025-06-07 04:53:24.142604,Nova York,Desktop,Cartão Crédito,0.6,1
737,498.31,2025-03-21 19:28:38.658643,Curitiba,Mobile,Cartão Crédito,0.2,0
738,1696.08,2025-04-19 07:11:08.485824,Londres,Mobile,Boleto,0.35,0
739,578.27,2025-04-04 21:31:46.580814,Nova York,Mobile,Cartão Débito,0.41,0
740,473.12,2025-02-01 19:53:54.996207,São Paulo,Desktop,PIX,0.24,0
741,621.16,2025-06-01 17:16:51.808794,São Paulo,Desktop,PIX,0.31,0
742,358.65,2025-04-06 21:51:10.835057,São Paulo,Mobile,PIX,0.11,0
743,1376.78,2025-03-20 10:25:20.540808,São Paulo,Mobile,Cartão Débito,0.18,0
744,698.6,2025-01-14 14:36:39.759663,Curitiba,Mobile,PIX,0.23,0
745,264.24,2025-04-25 01:07:33.844248,Londres,Mobile,PIX,0.27,0
746,2298.34,2025-01-08 11:55:59.243334,Tóquio,Desktop,Boleto,0.64,1
747,484.33,2025-02-25 03:22:17.032876,Rio de Janeiro,Desktop,Cartão Débito,0.23,0
748,784.28,2025-06-06 00:41:20.059075,Curitiba,Mobile,Cartão Crédito,0.16,0
749,2369.5,2025-05-07 15:44:45.958486,Curitiba,Mobile,Boleto,0.24,0
750,978.8,2025-04-29 16:09:59.778205,Tóquio,Tablet,Boleto,0.39,0
751,124.31,2025-01-17 03:49:04.784607,Tóquio,Mobile,Cartão Crédito,0.27,0
752,2810.62,2025-05-07 06:26:19.221856,Rio de Janeiro,Desktop,Boleto,0.31,0
753,988.08,2025-06-12 10:52:35.863702,Rio de Janeiro,Mobile,Cartão Débito,0.13,0
754,407.83,2025-06-05 00:31:05.616392,Tóquio,Mobile,PIX,0.23,0
755,149.98,2025-03-28 06:45:46.754395,São Paulo,Mobile,Cartão Débito,0.21,0
756,1580.0,2025-06-13 22:08:14.610172,Curitiba,Mobile,Cartão Crédito,0.31,0
757,967.78,2025-05-16 11:59:20.176435,Nova York,Tablet,Cartão Crédito,0.35,0
758,762.41,2025-01-10 22:16:09.776795,Rio de Janeiro,Mobile,Boleto,0.2,0
759,2243.3,2025-01-01 12:55:39.906899,Rio de Janeiro,Mobile,Cartão Débito,0.23,0
760,1553.99,2025-02-23 00:16:32.729174,Tóquio,Mobile,Cartão Débito,0.45,0
761,164.49,2025-03-14 13:28:43.417859,Londres,Mobile,Cartão Crédito,0.37,0
762,373.56,2025-04-20 22:50:17.073611,Nova York,Mobile,Cartão Débito,0.42,0
763,285.67,2025-01-18 17:42:49.549930,Nova York,Mobile,Cartão Crédito,0.3,0
764,1362.37,2025-01-09 02:52:41.985559,Rio de Janeiro,Desktop,Cartão Débito,0.36,0
765,34.11,2025-06-15 19:24:22.840280,São Paulo,Mobile,Cartão Débito,0.06,0
766,843.71,2025-01-12 16:30:48.669894,Londres,Mobile,Cartão Débito,0.46,0
767,1437.41,2025-05-06 22:15:15.826181,Nova York,Tablet,Cartão Crédito,0.31,0
768,2093.67,2025-06-03 11:20:52.677686,Rio de Janeiro,Mobile,Boleto,0.27,0
769,418.67,2025-04-07 21:13:47.211383,Nova York,Tablet,Cartão Débito,0.36,0
770,1721.81,2025-06-04 19:27:16.607852,Londres,Mobile,Cartão Crédito,0.46,0
771,117.24,2025-03-07 02:44:34.499162,Londres,Desktop,Cartão Crédito,0.33,0
772,1873.74,2025-02-02 22:02:38.681936,Curitiba,Desktop,Cartão Débito,0.43,0
773,136.38,2025-06-17 07:03:16.461792,Tóquio,Desktop,Cartão Débito,0.35,0
774,506.31,2025-01-23 09:05:59.978780,Tóquio,Tablet,Boleto,0.36,0
775,1596.01,2025-04-30 07:38:59.123806,Rio de Janeiro,Mobile,Cartão Crédito,0.16,0
776,162.42,2025-02-09 04:09:55.874303,Londres,Tablet,Cartão Crédito,0.27,0
777,260.39,2025-05-07 23:52:36.985065,Curitiba,Mobile,PIX,0.13,0
778,1281.04,2025-03-15 03:09:08.703922,Curitiba,Mobile,Cartão Crédito,0.18,0
779,1273.1,2025-06-04 23:32:07.807059,Nova York,Mobile,Boleto,0.33,0
780,1024.84,2025-06-01 03:55:37.292327,Nova York,Mobile,PIX,0.31,0
781,1184.0,2025-01-06 09:40:58.796710,Curitiba,Mobile,PIX,0.17,0
782,782.47,2025-01-15 11:02:39.366464,Nova York,Mobile,PIX,0.41,0
783,290.08,2025-03-16 11:06:06.340585,Londres,Mobile,Cartão Débito,0.4,0
784,424.18,2025-02-23 01:23:26.044299,São Paulo,Desktop,Cartão Débito,0.15,0
785,200.4,2025-06-06 03:25:21.111463,Londres,Desktop,Cartão Crédito,0.39,0
786,2390.88,2025-02-21 00:06:17.589595,Curitiba,Mobile,PIX,0.2,0
787,875.61,2025-02-20 12:00:02.582968,Curitiba,Mobile,Boleto,0.07,0
788,512.25,2025-01-30 06:59:41.602059,Londres,Mobile,Cartão Débito,0.37,0
789,619.91,2025-02-17 17:01:09.471272,Nova York,Mobile,Boleto,0.37,0
790,2942.82,2025-02-01 13:55:00.622693,Nova York,Mobile,Boleto,0.45,0
791,166.47,2025-02-28 03:00:50.923548,Tóquio,Mobile,Cartão Débito,0.26,0
792,882.44,2025-04-11 13:40:38.019235,Curitiba,Mobile,Cartão Débito,0.07,0
793,704.99,2025-02-13 09:52:07.704080,Rio de Janeiro,Tablet,Cartão Débito,0.22,0
794,945.34,2025-05-04 18:58:15.035610,Tóquio,Mobile,Cartão Débito,0.46,0
795,18.28,2025-06-03 23:41:50.382593,Nova York,Mobile,PIX,0.23,0
796,2056.69,2025-05-03 12:39:57.186897,Londres,Mobile,PIX,0.4,0
797,2689.99,2025-01-08 20:21:57.907800,Nova York,Mobile,PIX,0.57,1
798,832.72,2025-05-21 20:34:27.989016,Londres,Mobile,PIX,0.45,0
799,1192.87,2025-01-06 23:10:15.394648,Tóquio,Desktop,Cartão Crédito,0.47,0
800,2557.47,2025-05-25 11:15:40.133340,Curitiba,Mobile,PIX,0.2,0
801,1228.4,2025-03-25 20:05:01.888716,Nova York,Mobile,Cartão Débito,0.3,0
802,165.51,2025-04-01 15:12:36.406524,Londres,Tablet,Boleto,0.33,0
803,858.7,2025-04-19 10:46:25.148658,Curitiba,Desktop,PIX,0.24,0
804,933.22,2025-01-06 10:55:14.298846,Rio de Janeiro,Desktop,Cartão Crédito,0.17,0
805,551.87,2025-04-12 14:41:22.531915,Londres,Mobile,Cartão Débito,0.36,0
806,1333.49,2025-03-16 00:24:14.946564,Tóquio,Desktop,Boleto,0.4,0
807,2723.68,2025-02-19 11:38:03.483623,Rio de Janeiro,Mobile,Boleto,0.36,0
808,2597.88,2025-03-11 05:38:25.963136,Rio de Janeiro,Mobile,PIX,0.25,0
809,599.36,2025-02-22 06:28:51.376151,São Paulo,Mobile,Boleto,0.05,0
810,120.18,2025-05-09 12:17:04.007812,Nova York,Mobile,PIX,0.33,0
811,4189.17,2025-04-04 09:52:30.964167,Londres,Mobile,PIX,0.59,1
812,1825.72,2025-06-10 19:46:59.697332,Rio de Janeiro,Mobile,Cartão Débito,0.33,0
813,133.15,2025-03-14 15:39:02.803304,São Paulo,Tablet,Cartão Débito,0.12,0
814,2536.31,2025-05-17 18:57:12.666878,Tóquio,Tablet,Cartão Crédito,0.44,0
815,2039.42,2025-05-08 14:09:16.792034,Curitiba,Desktop,Cartão Débito,0.39,0
816,731.55,2025-04-26 23:31:15.084598,Londres,Mobile,Cartão Débito,0.31,0
817,894.71,2025-04-26 15:20:40.377567,Rio de Janeiro,Desktop,PIX,0.35,0
818,509.16,2025-03-18 05:25:29.300807,Nova York,Mobile,Cartão Débito,0.31,0
819,56.32,2025-01-13 04:21:59.696452,São Paulo,Desktop,PIX,0.21,0
820,408.26,2025-03-02 12:45:15.110754,Rio de Janeiro,Mobile,PIX,0.04,0
821,1623.81,2025-03-30 23:34:55.861311,Nova York,Desktop,Cartão Débito,0.5,1
822,4.64,2025-02-25 12:34:13.833976,Rio de Janeiro,Mobile,Cartão Crédito,0.17,0
823,405.71,2025-04-18 01:16:52.579362,Londres,Desktop,Cartão Crédito,0.49,0
824,507.78,2025-03-23 17:08:52.414824,Londres,Tablet,Boleto,0.28,0
825,770.88,2025-05-04 22:57:55.112736,Londres,Mobile,Boleto,0.3,0
826,2523.93,2025-03-24 18:49:54.547241,Tóquio,Mobile,Cartão Débito,0.55,1
827,425.18,2025-06-16 03:06:00.342436,Tóquio,Tablet,Cartão Crédito,0.42,0
828,426.11,2025-04-29 01:14:38.720223,São Paulo,Mobile,PIX,0.05,0
829,1337.51,2025-05-26 04:24:16.052007,Londres,Desktop,Boleto,0.49,0
830,601.88,2025-03-23 00:37:24.070940,Nova York,Mobile,PIX,0.31,0
831,254.38,2025-02-14 07:30:40.298133,Rio de Janeiro,Mobile,Boleto,0.19,0
832,602.28,2025-05-26 16:56:56.115294,Curitiba,Mobile,Cartão Débito,0.06,0
833,151.82,2025-05-15 12:02:32.693353,Nova York,Mobile,Cartão Crédito,0.25,0
834,194.05,2025-01-19 00:02:42.091918,Tóquio,Desktop,Boleto,0.46,0
835,689.89,2025-01-31 04:28:20.074775,Tóquio,Mobile,Cartão Crédito,0.26,0
836,542.88,2025-03-20 18:10:55.450471,Nova York,Mobile,PIX,0.34,0
837,2463.29,2025-03-15 01:38:32.547966,Tóquio,Mobile,Cartão Débito,0.47,0
838,450.03,2025-01-17 01:34:58.458879,Londres,Mobile,Cartão Crédito,0.3,0
839,868.9,2025-06-05 15:09:56.845547,São Paulo,Desktop,Cartão Débito,0.24,0
840,1000.39,2025-05-10 21:27:45.899884,Rio de Janeiro,Tablet,Cartão Crédito,0.18,0
841,13.18,2025-03-19 04:06:40.618019,São Paulo,Mobile,PIX,0.03,0
842,1089.27,2025-01-03 07:29:08.871603,Rio de Janeiro,Desktop,PIX,0.29,0
843,196.06,2025-01-10 11:24:50.312187,Rio de Janeiro,Desktop,Cartão Débito,0.28,0
844,3246.0,2025-04-27 09:57:51.532704,São Paulo,Mobile,PIX,0.39,0
845,160.95,2025-04-26 08:37:44.816215,Nova York,Tablet,Boleto,0.24,0
846,535.5,2025-03-01 10:00:28.234926,Rio de Janeiro,Mobile,Cartão Crédito,0.07,0
847,89.21,2025-03-09 08:25:35.492840,São Paulo,Mobile,PIX,0.06,0
848,5768.08,2025-05-24 21:40:03.016084,Rio de Janeiro,Desktop,Boleto,0.6,1
849,697.55,2025-01-15 08:15:14.635200,Curitiba,Mobile,Cartão Débito,0.13,0
850,904.82,2025-02-28 15:59:40.165617,Nova York,Desktop,Boleto,0.5,1
851,69.43,2025-02-13 23:33:47.842824,Londres,Desktop,Cartão Débito,0.32,0
852,1386.14,2025-03-11 18:41:00.183985,Rio de Janeiro,Mobile,Cartão Débito,0.11,0
853,235.6,2025-06-09 15:20:16.786669,Curitiba,Desktop,Cartão Crédito,0.2,0
854,2283.31,2025-04-28 03:52:05.955646,Londres,Mobile,Cartão Crédito,0.51,1
855,229.59,2025-05-27 02:18:41.890201,Londres,Mobile,Boleto,0.26,0
856,211.57,2025-02-09 10:23:51.560843,Rio de Janeiro,Desktop,Cartão Crédito,0.24,0
857,37.23,2025-02-11 06:09:44.587681,São Paulo,Tablet,Cartão Crédito,0.05,0
858,638.79,2025-03-25 00:50:10.971385,Rio de Janeiro,Mobile,Cartão Crédito,0.22,0
859,832.04,2025-05-06 20:15:56.429324,Curitiba,Mobile,Boleto,0.24,0
860,67.97,2025-02-20 18:09:48.818927,Londres,Desktop,PIX,0.36,0
861,1494.0,2025-04-29 17:07:15.645068,Rio de Janeiro,Desktop,Cartão Crédito,0.26,0
862,603.83,2025-02-27 07:15:59.204181,São Paulo,Desktop,Cartão Crédito,0.23,0
863,743.16,2025-01-16 16:44:43.139040,Rio de Janeiro,Mobile,Boleto,0.1,0
864,581.18,2025-01-28 03:18:41.865248,Nova York,Mobile,PIX,0.38,0
865,512.1,2025-03-04 16:08:54.717995,São Paulo,Mobile,Cartão Crédito,0.2,0
866,820.16,2025-01-05 19:34:58.565964,Curitiba,Desktop,Cartão Débito,0.29,0
867,168.7,2025-06-14 06:24:40.171663,Londres,Mobile,Boleto,0.38,0
868,200.81,2025-04-15 02:43:27.904535,Rio de Janeiro,Mobile,Cartão Crédito,0.09,0
869,1978.95,2025-04-06 16:17:35.399844,São Paulo,Tablet,Cartão Crédito,0.18,0
870,2920.91,2025-04-08 08:30:44.300983,Nova York,Mobile,Cartão Débito,0.56,1
871,467.3,2025-06-01 10:17:06.185859,São Paulo,Tablet,Cartão Débito,0.11,0
872,315.73,2025-01-12 15:15:06.508496,Tóquio,Desktop,Boleto,0.46,0
873,1032.82,2025-04-11 03:03:31.300991,Nova York,Desktop,Boleto,0.43,0
874,525.49,2025-03-07 18:41:15.609499,Curitiba,Mobile,Cartão Débito,0.05,0
875,25.71,2025-03-01 17:50:47.811277,Londres,Mobile,Boleto,0.4,0
876,169.78,2025-05-07 02:13:22.428848,Curitiba,Desktop,Cartão Débito,0.14,0
877,1258.68,2025-04-03 19:43:04.125853,Rio de Janeiro,Desktop,Cartão Crédito,0.39,0
878,1075.65,2025-05-21 17:57:52.068906,São Paulo,Desktop,Cartão Débito,0.37,0
879,27.47,2025-05-25 10:07:34.933592,Tóquio,Mobile,Cartão Débito,0.36,0
880,250.99,2025-01-10 22:10:12.375752,Nova York,Desktop,PIX,0.45,0
881,262.76,2025-01-17 08:16:21.924528,Nova York,Desktop,Cartão Débito,0.43,0
882,1114.41,2025-03-04 06:26:47.852550,São Paulo,Desktop,Cartão Débito,0.36,0
883,19.91,2025-03-28 19:21:38.898803,Tóquio,Desktop,PIX,0.36,0
884,109.94,2025-03-26 09:35:20.333683,São Paulo,Desktop,Boleto,0.2,0
885,1609.02,2025-02-22 04:21:38.537408,Rio de Janeiro,Desktop,PIX,0.34,0
886,196.68,2025-03-26 16:35:14.833779,Curitiba,Mobile,Cartão Crédito,0.1,0
887,1057.7,2025-02-21 17:26:34.326277,Nova York,Mobile,PIX,0.36,0
888,272.05,2025-02-10 08:20:50.363503,Rio de Janeiro,Mobile,Cartão Crédito,0.09,0
889,104.74,2025-05-23 01:06:40.817724,Curitiba,Mobile,Boleto,0.12,0
890,278.62,2025-03-21 16:50:14.405991,Rio de Janeiro,Mobile,PIX,0.19,0
891,1281.09,2025-05-01 12:22:31.557053,Tóquio,Mobile,PIX,0.33,0
892,1935.84,2025-06-07 09:25:43.569599,Nova York,Mobile,Boleto,0.53,1
893,1773.25,2025-05-04 14:37:59.570488,São Paulo,Mobile,Cartão Crédito,0.27,0
894,506.14,2025-05-14 21:00:01.879429,São Paulo,Desktop,PIX,0.3,0
895,1102.88,2025-05-24 09:51:11.652031,Curitiba,Tablet,Cartão Crédito,0.19,0
896,229.39,2025-02-22 20:00:14.555174,Londres,Mobile,PIX,0.37,0
897,346.93,2025-06-05 01:34:37.505348,Tóquio,Tablet,Cartão Débito,0.23,0
898,2266.6,2025-01-15 03:38:02.316200,Curitiba,Mobile,PIX,0.33,0
899,13.09,2025-04-13 22:24:03.792678,Londres,Mobile,Boleto,0.21,0
900,89.39,2025-02-19 01:52:55.448516,Rio de Janeiro,Mobile,Boleto,0.18,0
901,233.05,2025-05-12 19:40:53.229179,Tóquio,Mobile,Cartão Crédito,0.42,0
902,26.89,2025-02-09 07:36:34.919728,Rio de Janeiro,Desktop,PIX,0.16,0
903,200.2,2025-06-05 02:28:04.637128,Nova York,Desktop,Cartão Crédito,0.36,0
904,874.77,2025-04-05 13:19:46.504052,Tóquio,Mobile,Cartão Crédito,0.42,0
905,547.19,2025-04-29 07:54:29.364898,Londres,Mobile,Cartão Débito,0.29,0
906,2231.86,2025-06-13 22:54:34.199935,Nova York,Mobile,Cartão Débito,0.54,1
