id_transacao,valor,data_hora,localizacao,dispositivo,meio_pagamento,score_risco,fraude
647,900.4,2025-01-26 03:18:04,Curitiba,Mobile,PIX,0.26,0
648,1136.63,2025-01-19 02:55:39,Curitiba,Mobile,Cartão Crédito,0.17,0
649,1556.71,2025-02-14 04:51:55,Tóquio,Desktop,PIX,0.48,0
650,690.04,2025-06-05 00:03:11,Rio de Janeiro,Mobile,Cartão Débito,0.06,0
651,90.93,2025-06-08 12:45:45,São Paulo,Mobile,Cartão Crédito,0.02,0
652,770.26,2025-05-12 23:20:33,Rio de Janeiro,Mobile,Cartão Crédito,0.19,0
653,883.92,2025-01-25 12:58:28,Nova York,Desktop,Cartão Crédito,0.46,0
654,1368.22,2025-06-11 21:09:38,São Paulo,Mobile,Boleto,0.15,0
655,565.03,2025-01-09 19:45:29,Curitiba,Desktop,PIX,0.26,0
656,136.48,2025-02-06 07:59:29,Rio de Janeiro,Tablet,Cartão Crédito,0.06,0
657,333.76,2025-05-14 00:25:16,Londres,Mobile,Cartão Crédito,0.34,0
658,451.11,2025-03-03 23:38:54,Tóquio,Mobile,Cartão Crédito,0.3,0
659,1038.22,2025-04-07 23:48:25,Londres,Mobile,PIX,0.44,0
660,845.78,2025-04-09 09:48:02,Tóquio,Mobile,Boleto,0.43,0
661,440.21,2025-04-07 01:04:35,Nova York,Mobile,Cartão Débito,0.33,0
662,4306.2,2025-05-07 17:18:31,Londres,Tablet,Boleto,0.59,0
663,930.83,2025-03-16 12:02:39,Rio de Janeiro,Desktop,Cartão Crédito,0.24,0
664,270.79,2025-03-09 01:54:56,Rio de Janeiro,Desktop,Boleto,0.28,0
665,107.34,2025-02-10 09:03:59,Londres,Mobile,Boleto,0.27,0
666,165.89,2025-05-09 20:56:29,Rio de Janeiro,Desktop,Cartão Débito,0.15,0
667,282.31,2025-03-01 14:36:00,Nova York,Tablet,PIX,0.24,0
668,175.16,2025-05-25 01:28:49,São Paulo,Desktop,PIX,0.21,0
669,206.49,2025-05-25 17:30:34,Nova York,Mobile,Boleto,0.31,0
670,335.61,2025-04-27 23:14:58,Tóquio,Desktop,Boleto,0.49,0
671,190.4,2025-04-18 12:00:01,Nova York,Mobile,PIX,0.26,0
672,2270.75,2025-04-01 18:30:22,Tóquio,Mobile,PIX,0.44,0
673,83.64,2025-05-05 06:54:35,Rio de Janeiro,Mobile,Cartão Débito,0.17,0
674,743.41,2025-06-11 16:20:54,São Paulo,Desktop,Cartão Crédito,0.32,0
675,528.31,2025-03-02 06:27:35,Rio de Janeiro,Desktop,Boleto,0.22,0
676,4038.64,2025-04-02 09:59:05,Curitiba,Mobile,PIX,0.39,0
677,118.83,2025-03-06 17:56:04,Rio de Janeiro,Mobile,Boleto,0.07,0
678,507.26,2025-01-16 20:13:40,Tóquio,Mobile,Boleto,0.42,0
679,3489.06,2025-06-13 17:00:45,Rio de Janeiro,Mobile,PIX,0.28,0
680,2006.24,2025-04-11 11:56:01,Rio de Janeiro,Mobile,Cartão Débito,0.33,0
681,1698.66,2025-06-04 02:22:31,São Paulo,Mobile,Boleto,0.26,0
682,298.28,2025-05-21 18:55:34,Rio de Janeiro,Desktop,Cartão Débito,0.23,0
683,187.4,2025-06-05 10:59:32,São Paulo,Mobile,PIX,0.02,0
684,1104.56,2025-03-14 19:10:31,Londres,Mobile,Cartão Crédito,0.38,0
685,2650.39,2025-01-05 09:24:28,Curitiba,Mobile,Cartão Crédito,0.28,0
686,813.65,2025-05-27 05:16:59,São Paulo,Tablet,Boleto,0.09,0
687,847.73,2025-01-31 01:45:48,Tóquio,Desktop,PIX,0.49,0
688,328.48,2025-04-13 03:22:00,Londres,Desktop,Cartão Débito,0.52,0
689,1467.47,2025-06-02 00:10:23,São Paulo,Mobile,Boleto,0.22,0
690,207.08,2025-01-25 05:36:43,São Paulo,Mobile,PIX,0.16,0
691,391.09,2025-05-19 02:58:23,Curitiba,Mobile,PIX,0.04,0
692,554.14,2025-03-11 12:20:39,Tóquio,Desktop,Cartão Débito,0.42,0
693,708.48,2025-04-30 08:50:24,Nova York,Tablet,Boleto,0.28,0
694,277.61,2025-03-19 23:09:23,Nova York,Desktop,PIX,0.44,0
695,121.98,2025-01-18 17:57:23,São Paulo,Desktop,PIX,0.3,0
696,943.2,2025-03-18 11:37:38,Rio de Janeiro,Desktop,PIX,0.3,0
697,340.56,2025-05-11 09:53:06,Tóquio,Mobile,Cartão Débito,0.24,0
698,870.45,2025-03-21 16:33:30,Londres,Tablet,Boleto,0.33,0
699,167.66,2025-03-22 15:34:13,Rio de Janeiro,Mobile,Boleto,0.12,0
700,656.12,2025-03-12 19:16:26,Rio de Janeiro,Mobile,Boleto,0.13,0
701,760.55,2025-01-13 11:21:47,Tóquio,Mobile,Boleto,0.42,0
702,53.21,2025-05-05 09:21:16,São Paulo,Mobile,Cartão Crédito,0.17,0
703,410.38,2025-03-15 06:32:43,São Paulo,Mobile,Cartão Crédito,0.15,0
704,144.35,2025-04-30 04:10:53,São Paulo,Mobile,Boleto,0.09,0
705,65.47,2025-05-18 17:02:38,São Paulo,Mobile,Cartão Débito,0.06,0
706,4601.2,2025-05-30 15:22:14,Nova York,Mobile,Cartão Crédito,0.56,0
707,389.13,2025-01-14 04:11:23,São Paulo,Mobile,PIX,0.1,0
708,1660.07,2025-01-14 10:26:57,Nova York,Mobile,Cartão Crédito,0.4,0
709,293.89,2025-03-12 04:04:42,Nova York,Mobile,PIX,0.36,0
710,1144.14,2025-02-14 14:50:17,São Paulo,Mobile,Boleto,0.22,0
711,1428.07,2025-04-25 17:13:54,Curitiba,Desktop,Cartão Crédito,0.22,0
712,905.45,2025-01-07 10:45:13,Londres,Desktop,Cartão Débito,0.45,0
713,637.86,2025-02-03 21:04:39,Rio de Janeiro,Desktop,Cartão Crédito,0.18,0
714,530.76,2025-03-29 08:57:26,Nova York,Desktop,Cartão Crédito,0.37,0
715,429.04,2025-05-30 21:54:17,Tóquio,Mobile,Cartão Crédito,0.4,0
716,2652.56,2025-01-22 05:43:53,Tóquio,Desktop,Boleto,0.5,0
717,1775.61,2025-01-27 13:21:15,Londres,Mobile,Cartão Débito,0.41,0
718,3353.18,2025-04-06 00:47:57,Tóquio,Mobile,Cartão Crédito,0.48,0
719,132.73,2025-01-17 23:09:11,Curitiba,Desktop,Cartão Débito,0.29,0
720,1312.55,2025-03-27 12:49:58,Tóquio,Mobile,Boleto,0.41,0
721,2786.13,2025-04-23 10:43:52,Rio de Janeiro,Desktop,PIX,0.35,0
722,199.96,2025-03-06 13:45:39,Rio de Janeiro,Desktop,Cartão Crédito,0.22,0
723,68.81,2025-04-01 00:37:43,Nova York,Desktop,Cartão Débito,0.45,0
724,1351.39,2025-03-30 09:17:53,São Paulo,Tablet,Cartão Débito,0.29,0
725,854.43,2025-05-11 02:02:17,Curitiba,Mobile,Boleto,0.11,0
726,1844.08,2025-02-22 07:28:22,Nova York,Mobile,Cartão Crédito,0.51,0
727,150.56,2025-01-15 01:15:08,Curitiba,Mobile,PIX,0.2,0
728,1586.05,2025-05-09 19:21:51,São Paulo,Mobile,Cartão Débito,0.3,0
729,225.18,2025-06-04 04:21:48,Tóquio,Desktop,Cartão Crédito,0.44,0
730,178.72,2025-01-31 02:05:58,Tóquio,Desktop,PIX,0.44,0
731,179.44,2025-01-13 12:35:02,São Paulo,Desktop,Cartão Débito,0.19,0
732,1685.1,2025-01-24 14:08:22,Nova York,Mobile,Cartão Débito,0.47,0
733,1094.21,2025-05-30 00:29:08,São Paulo,Mobile,PIX,0.19,0
734,740.38,2025-03-05 10:10:27,Londres,Mobile,PIX,0.39,0
735,444.46,2025-06-13 23:17:24,Rio de Janeiro,Mobile,Boleto,0.12,0
736,2097.2,2025-03-17 22:26:50,Nova York,Desktop,Cartão Crédito,0.6,0
737,498.31,2025-01-18 09:06:09,Curitiba,Mobile,Cartão Crédito,0.2,0
738,1696.08,2025-01-17 09:41:08,Londres,Mobile,Boleto,0.35,0
739,578.27,2025-01-11 13:33:26,Nova York,Mobile,Cartão Débito,0.41,0
740,473.12,2025-01-28 22:01:01,São Paulo,Desktop,PIX,0.24,0
741,621.16,2025-05-01 08:44:14,São Paulo,Desktop,PIX,0.31,0
742,358.65,2025-01-09 02:43:43,São Paulo,Mobile,PIX,0.11,0
743,1376.78,2025-01-15 08:10:47,São Paulo,Mobile,Cartão Débito,0.18,0
744,698.6,2025-01-26 10:18:58,Curitiba,Mobile,PIX,0.23,0
745,264.24,2025-05-06 21:35:38,Londres,Mobile,PIX,0.27,0
746,2298.34,2025-04-08 06:40:14,Tóquio,Desktop,Boleto,0.64,0
747,484.33,2025-05-18 03:04:44,Rio de Janeiro,Desktop,Cartão Débito,0.23,0
748,784.28,2025-01-08 15:22:48,Curitiba,Mobile,Cartão Crédito,0.16,0
749,2369.5,2025-01-08 11:03:51,Curitiba,Mobile,Boleto,0.24,0
750,978.8,2025-04-03 08:00:50,Tóquio,Tablet,Boleto,0.39,0
751,124.31,2025-03-04 15:13:45,Tóquio,Mobile,Cartão Crédito,0.27,0
752,2810.62,2025-05-26 07:55:25,Rio de Janeiro,Desktop,Boleto,0.31,0
753,988.08,2025-04-29 03:36:54,Rio de Janeiro,Mobile,Cartão Débito,0.13,0
754,407.83,2025-04-10 04:23:29,Tóquio,Mobile,PIX,0.23,0
755,149.98,2025-01-21 23:28:52,São Paulo,Mobile,Cartão Débito,0.21,0
756,1580.0,2025-01-06 18:19:42,Curitiba,Mobile,Cartão Crédito,0.31,0
757,967.78,2025-05-26 16:51:23,Nova York,Tablet,Cartão Crédito,0.35,0
758,762.41,2025-04-23 08:18:23,Rio de Janeiro,Mobile,Boleto,0.2,0
759,2243.3,2025-04-04 03:06:01,Rio de Janeiro,Mobile,Cartão Débito,0.23,0
760,1553.99,2025-05-11 06:00:07,Tóquio,Mobile,Cartão Débito,0.45,0
761,164.49,2025-04-18 00:38:41,Londres,Mobile,Cartão Crédito,0.37,0
762,373.56,2025-02-09 13:23:19,Nova York,Mobile,Cartão Débito,0.42,0
763,285.67,2025-03-19 15:49:18,Nova York,Mobile,Cartão Crédito,0.3,0
764,1362.37,2025-02-28 05:31:21,Rio de Janeiro,Desktop,Cartão Débito,0.36,0
765,34.11,2025-01-26 12:21:32,São Paulo,Mobile,Cartão Débito,0.06,0
766,843.71,2025-03-29 14:00:25,Londres,Mobile,Cartão Débito,0.46,0
767,1437.41,2025-05-06 06:09:41,Nova York,Tablet,Cartão Crédito,0.31,0
768,2093.67,2025-04-23 00:13:26,Rio de Janeiro,Mobile,Boleto,0.27,0
769,418.67,2025-01-27 16:01:43,Nova York,Tablet,Cartão Débito,0.36,0
770,1721.81,2025-06-02 09:26:34,Londres,Mobile,Cartão Crédito,0.46,0
771,117.24,2025-04-25 09:13:47,Londres,Desktop,Cartão Crédito,0.33,0
772,1873.74,2025-05-15 15:07:12,Curitiba,Desktop,Cartão Débito,0.43,0
773,136.38,2025-05-15 05:54:54,Tóquio,Desktop,Cartão Débito,0.35,0
774,506.31,2025-05-19 07:08:33,Tóquio,Tablet,Boleto,0.36,0
775,1596.01,2025-04-29 14:41:19,Rio de Janeiro,Mobile,Cartão Crédito,0.16,0
776,162.42,2025-03-13 18:45:40,Londres,Tablet,Cartão Crédito,0.27,0
777,260.39,2025-03-03 04:38:42,Curitiba,Mobile,PIX,0.13,0
778,1281.04,2025-03-07 20:11:50,Curitiba,Mobile,Cartão Crédito,0.18,0
779,1273.1,2025-03-07 20:05:42,Nova York,Mobile,Boleto,0.33,0
780,1024.84,2025-01-14 10:20:51,Nova York,Mobile,PIX,0.31,0
781,1184.0,2025-03-09 03:14:41,Curitiba,Mobile,PIX,0.17,0
782,782.47,2025-02-05 09:09:39,Nova York,Mobile,PIX,0.41,0
783,290.08,2025-02-04 16:48:10,Londres,Mobile,Cartão Débito,0.4,0
784,424.18,2025-05-08 20:25:41,São Paulo,Desktop,Cartão Débito,0.15,0
785,200.4,2025-01-18 12:22:35,Londres,Desktop,Cartão Crédito,0.39,0
786,2390.88,2025-06-06 14:04:48,Curitiba,Mobile,PIX,0.2,0
787,875.61,2025-06-06 19:24:22,Curitiba,Mobile,Boleto,0.07,0
788,512.25,2025-06-06 12:04:21,Londres,Mobile,Cartão Débito,0.37,0
789,619.91,2025-02-26 03:06:51,Nova York,Mobile,Boleto,0.37,0
790,2942.82,2025-03-13 15:11:05,Nova York,Mobile,Boleto,0.45,0
791,166.47,2025-02-10 09:30:59,Tóquio,Mobile,Cartão Débito,0.26,0
792,882.44,2025-04-05 03:38:43,Curitiba,Mobile,Cartão Débito,0.07,0
793,704.99,2025-03-12 02:13:42,Rio de Janeiro,Tablet,Cartão Débito,0.22,0
794,945.34,2025-04-22 09:23:07,Tóquio,Mobile,Cartão Débito,0.46,0
795,18.28,2025-02-19 11:05:14,Nova York,Mobile,PIX,0.23,0
796,2056.69,2025-05-17 05:02:04,Londres,Mobile,PIX,0.4,0
797,2689.99,2025-06-17 21:26:55,Nova York,Mobile,PIX,0.57,0
798,832.72,2025-04-23 12:33:16,Londres,Mobile,PIX,0.45,0
799,1192.87,2025-03-28 02:32:46,Tóquio,Desktop,Cartão Crédito,0.47,0
800,2557.47,2025-04-07 05:37:20,Curitiba,Mobile,PIX,0.2,0
801,1228.4,2025-02-09 22:36:17,Nova York,Mobile,Cartão Débito,0.3,0
802,165.51,2025-05-17 12:32:21,Londres,Tablet,Boleto,0.33,0
803,858.7,2025-04-24 12:12:07,Curitiba,Desktop,PIX,0.24,0
804,933.22,2025-02-25 21:41:59,Rio de Janeiro,Desktop,Cartão Crédito,0.17,0
805,551.87,2025-05-05 22:33:46,Londres,Mobile,Cartão Débito,0.36,0
806,1333.49,2025-05-23 03:24:49,Tóquio,Desktop,Boleto,0.4,0
807,2723.68,2025-03-11 08:01:23,Rio de Janeiro,Mobile,Boleto,0.36,0
808,2597.88,2025-06-12 16:50:01,Rio de Janeiro,Mobile,PIX,0.25,0
809,599.36,2025-04-24 08:38:53,São Paulo,Mobile,Boleto,0.05,0
810,120.18,2025-01-20 14:03:13,Nova York,Mobile,PIX,0.33,0
811,4189.17,2025-03-08 07:09:12,Londres,Mobile,PIX,0.59,0
812,1825.72,2025-04-18 00:33:15,Rio de Janeiro,Mobile,Cartão Débito,0.33,0
813,133.15,2025-02-02 23:23:57,São Paulo,Tablet,Cartão Débito,0.12,0
814,2536.31,2025-06-06 16:11:51,Tóquio,Tablet,Cartão Crédito,0.44,0
815,2039.42,2025-01-25 17:03:19,Curitiba,Desktop,Cartão Débito,0.39,0
816,731.55,2025-03-03 22:22:31,Londres,Mobile,Cartão Débito,0.31,0
817,894.71,2025-01-04 02:30:22,Rio de Janeiro,Desktop,PIX,0.35,0
818,509.16,2025-05-12 01:32:10,Nova York,Mobile,Cartão Débito,0.31,0
819,56.32,2025-01-04 17:48:19,São Paulo,Desktop,PIX,0.21,0
820,408.26,2025-02-10 08:01:34,Rio de Janeiro,Mobile,PIX,0.04,0
821,1623.81,2025-01-04 14:53:11,Nova York,Desktop,Cartão Débito,0.5,0
822,4.64,2025-01-01 17:32:23,Rio de Janeiro,Mobile,Cartão Crédito,0.17,0
823,405.71,2025-06-16 13:53:30,Londres,Desktop,Cartão Crédito,0.49,0
824,507.78,2025-04-10 02:14:26,Londres,Tablet,Boleto,0.28,0
825,770.88,2025-05-31 17:17:08,Londres,Mobile,Boleto,0.3,0
826,2523.93,2025-01-03 04:14:16,Tóquio,Mobile,Cartão Débito,0.55,0
827,425.18,2025-03-25 02:57:10,Tóquio,Tablet,Cartão Crédito,0.42,0
828,426.11,2025-05-29 23:39:09,São Paulo,Mobile,PIX,0.05,0
829,1337.51,2025-06-08 02:31:57,Londres,Desktop,Boleto,0.49,0
830,601.88,2025-03-03 09:16:22,Nova York,Mobile,PIX,0.31,0
831,254.38,2025-01-18 17:28:51,Rio de Janeiro,Mobile,Boleto,0.19,0
832,602.28,2025-01-25 16:30:45,Curitiba,Mobile,Cartão Débito,0.06,0
833,151.82,2025-02-10 17:55:36,Nova York,Mobile,Cartão Crédito,0.25,0
834,194.05,2025-01-15 19:26:45,Tóquio,Desktop,Boleto,0.46,0
835,689.89,2025-02-07 20:08:28,Tóquio,Mobile,Cartão Crédito,0.26,0
836,542.88,2025-03-02 01:48:21,Nova York,Mobile,PIX,0.34,0
837,2463.29,2025-03-30 12:26:24,Tóquio,Mobile,Cartão Débito,0.47,0
838,450.03,2025-04-03 09:08:15,Londres,Mobile,Cartão Crédito,0.3,0
839,868.9,2025-05-16 03:07:38,São Paulo,Desktop,Cartão Débito,0.24,0
840,1000.39,2025-01-16 19:46:25,Rio de Janeiro,Tablet,Cartão Crédito,0.18,0
841,13.18,2025-05-17 15:30:27,São Paulo,Mobile,PIX,0.03,0
842,1089.27,2025-06-15 17:49:27,Rio de Janeiro,Desktop,PIX,0.29,0
843,196.06,2025-02-18 13:07:50,Rio de Janeiro,Desktop,Cartão Débito,0.28,0
844,3246.0,2025-01-01 02:05:39,São Paulo,Mobile,PIX,0.39,0
845,160.95,2025-05-07 19:37:35,Nova York,Tablet,Boleto,0.24,0
846,535.5,2025-05-12 22:31:02,Rio de Janeiro,Mobile,Cartão Crédito,0.07,0
847,89.21,2025-03-03 02:33:11,São Paulo,Mobile,PIX,0.06,0
848,5768.08,2025-03-13 15:36:59,Rio de Janeiro,Desktop,Boleto,0.6,0
849,697.55,2025-01-31 17:38:39,Curitiba,Mobile,Cartão Débito,0.13,0
850,904.82,2025-02-16 22:31:19,Nova York,Desktop,Boleto,0.5,0
851,69.43,2025-03-06 23:49:19,Londres,Desktop,Cartão Débito,0.32,0
852,1386.14,2025-05-13 03:22:54,Rio de Janeiro,Mobile,Cartão Débito,0.11,0
853,235.6,2025-03-09 13:35:55,Curitiba,Desktop,Cartão Crédito,0.2,0
854,2283.31,2025-03-02 11:32:25,Londres,Mobile,Cartão Crédito,0.51,0
855,229.59,2025-01-13 05:52:47,Londres,Mobile,Boleto,0.26,0
856,211.57,2025-04-18 01:38:52,Rio de Janeiro,Desktop,Cartão Crédito,0.24,0
857,37.23,2025-05-16 21:09:29,São Paulo,Tablet,Cartão Crédito,0.05,0
858,638.79,2025-02-02 08:50:49,Rio de Janeiro,Mobile,Cartão Crédito,0.22,0
859,832.04,2025-06-03 20:12:36,Curitiba,Mobile,Boleto,0.24,0
860,67.97,2025-05-16 11:05:25,Londres,Desktop,PIX,0.36,0
861,1494.0,2025-04-02 09:37:11,Rio de Janeiro,Desktop,Cartão Crédito,0.26,0
862,603.83,2025-05-09 13:55:03,São Paulo,Desktop,Cartão Crédito,0.23,0
863,743.16,2025-04-11 23:21:18,Rio de Janeiro,Mobile,Boleto,0.1,0
864,581.18,2025-01-25 10:59:12,Nova York,Mobile,PIX,0.38,0
865,512.1,2025-01-07 17:03:16,São Paulo,Mobile,Cartão Crédito,0.2,0
866,820.16,2025-02-24 03:35:40,Curitiba,Desktop,Cartão Débito,0.29,0
867,168.7,2025-01-03 03:56:31,Londres,Mobile,Boleto,0.38,0
868,200.81,2025-02-06 17:35:17,Rio de Janeiro,Mobile,Cartão Crédito,0.09,0
869,1978.95,2025-04-20 01:40:09,São Paulo,Tablet,Cartão Crédito,0.18,0
870,2920.91,2025-03-18 06:27:06,Nova York,Mobile,Cartão Débito,0.56,0
871,467.3,2025-01-17 02:15:15,São Paulo,Tablet,Cartão Débito,0.11,0
872,315.73,2025-01-18 15:07:48,Tóquio,Desktop,Boleto,0.46,0
873,1032.82,2025-05-27 21:40:58,Nova York,Desktop,Boleto,0.43,0
874,525.49,2025-04-04 04:44:34,Curitiba,Mobile,Cartão Débito,0.05,0
875,25.71,2025-04-17 16:00:32,Londres,Mobile,Boleto,0.4,0
876,169.78,2025-03-23 00:43:21,Curitiba,Desktop,Cartão Débito,0.14,0
877,1258.68,2025-03-20 15:52:12,Rio de Janeiro,Desktop,Cartão Crédito,0.39,0
878,1075.65,2025-05-17 19:27:12,São Paulo,Desktop,Cartão Débito,0.37,0
879,27.47,2025-04-18 00:02:32,Tóquio,Mobile,Cartão Débito,0.36,0
880,250.99,2025-04-29 21:23:41,Nova York,Desktop,PIX,0.45,0
881,262.76,2025-05-22 09:55:30,Nova York,Desktop,Cartão Débito,0.43,0
882,1114.41,2025-05-14 17:33:35,São Paulo,Desktop,Cartão Débito,0.36,0
883,19.91,2025-04-22 14:11:30,Tóquio,Desktop,PIX,0.36,0
884,109.94,2025-01-06 21:12:48,São Paulo,Desktop,Boleto,0.2,0
885,1609.02,2025-01-01 15:14:15,Rio de Janeiro,Desktop,PIX,0.34,0
886,196.68,2025-03-30 07:08:32,Curitiba,Mobile,Cartão Crédito,0.1,0
887,1057.7,2025-05-22 10:28:48,Nova York,Mobile,PIX,0.36,0
888,272.05,2025-03-26 23:13:02,Rio de Janeiro,Mobile,Cartão Crédito,0.09,0
889,104.74,2025-01-29 20:50:21,Curitiba,Mobile,Boleto,0.12,0
890,278.62,2025-03-16 15:21:11,Rio de Janeiro,Mobile,PIX,0.19,0
891,1281.09,2025-06-17 20:12:56,Tóquio,Mobile,PIX,0.33,0
892,1935.84,2025-01-06 09:32:10,Nova York,Mobile,Boleto,0.53,0
893,1773.25,2025-04-07 13:49:56,São Paulo,Mobile,Cartão Crédito,0.27,0
894,506.14,2025-01-15 06:16:22,São Paulo,Desktop,PIX,0.3,0
895,1102.88,2025-01-09 08:52:36,Curitiba,Tablet,Cartão Crédito,0.19,0
896,229.39,2025-01-19 22:42:52,Londres,Mobile,PIX,0.37,0
897,346.93,2025-02-18 04:06:43,Tóquio,Tablet,Cartão Débito,0.23,0
898,2266.6,2025-02-03 10:23:53,Curitiba,Mobile,PIX,0.33,0
899,13.09,2025-02-25 11:18:58,Londres,Mobile,Boleto,0.21,0
900,89.39,2025-04-12 23:32:12,Rio de Janeiro,Mobile,Boleto,0.18,0
901,233.05,2025-04-12 10:31:16,Tóquio,Mobile,Cartão Crédito,0.42,0
902,26.89,2025-05-31 13:32:51,Rio de Janeiro,Desktop,PIX,0.16,0
903,200.2,2025-02-17 22:00:22,Nova York,Desktop,Cartão Crédito,0.36,0
904,874.77,2025-03-23 18:08:24,Tóquio,Mobile,Cartão Crédito,0.42,0
905,547.19,2025-02-16 02:05:03,Londres,Mobile,Cartão Débito,0.29,0
906,2231.86,2025-05-30 17:55:40,Nova York,Mobile,Cartão Débito,0.54,0
907,1700.7,2025-02-13 15:26:47,São Paulo,Mobile,Boleto,0.15,0
908,418.27,2025-03-23 21:36:57,Londres,Mobile,Cartão Crédito,0.26,0
909,300.33,2025-04-14 06:21:49,Curitiba,Mobile,Boleto,0.22,0
910,477.54,2025-01-22 20:48:26,São Paulo,Desktop,PIX,0.27,0
911,892.32,2025-04-10 07:26:30,São Paulo,Tablet,Cartão Crédito,0.23,0
912,312.06,2025-01-20 09:16:27,Curitiba,Mobile,Cartão Crédito,0.09,0
913,978.56,2025-05-10 11:09:44,Tóquio,Tablet,PIX,0.41,0
914,526.64,2025-03-29 22:25:03,São Paulo,Mobile,PIX,0.16,0
915,803.07,2025-05-22 20:19:09,Londres,Mobile,Boleto,0.38,0
916,572.93,2025-02-18 23:25:31,Nova York,Mobile,Boleto,0.38,0
917,348.8,2025-04-03 08:41:11,São Paulo,Desktop,PIX,0.24,0
918,2965.27,2025-01-20 05:05:03,Londres,Tablet,Boleto,0.5,0
919,1442.25,2025-01-18 14:28:49,Rio de Janeiro,Desktop,PIX,0.26,0
920,150.95,2025-01-29 06:01:01,Londres,Mobile,Cartão Crédito,0.36,0
921,2028.5,2025-06-15 09:11:07,Nova York,Desktop,Cartão Crédito,0.49,0
922,668.32,2025-04-10 04:37:01,Londres,Mobile,Cartão Débito,0.39,0
923,2249.54,2025-05-03 10:15:19,Curitiba,Desktop,Cartão Crédito,0.31,0
924,1608.71,2025-04-28 14:29:41,Nova York,Mobile,PIX,0.44,0
925,553.76,2025-01-01 19:34:48,Tóquio,Mobile,Boleto,0.39,0
926,22.73,2025-05-03 11:58:33,Rio de Janeiro,Mobile,Cartão Débito,0.05,0
927,312.9,2025-03-11 00:49:56,Curitiba,Desktop,Boleto,0.13,0
928,780.09,2025-05-17 18:24:08,Tóquio,Mobile,PIX,0.28,0
929,1003.7,2025-03-15 07:23:22,Londres,Desktop,Cartão Crédito,0.49,0
930,298.25,2025-03-31 21:10:28,Nova York,Mobile,Cartão Débito,0.39,0
931,150.07,2025-01-25 17:39:25,Rio de Janeiro,Desktop,PIX,0.12,0
932,1801.39,2025-05-12 13:37:55,Curitiba,Desktop,Cartão Débito,0.38,0
933,4160.62,2025-03-02 23:48:44,Tóquio,Desktop,Cartão Débito,0.67,0
934,745.89,2025-04-23 23:14:08,Tóquio,Mobile,Cartão Crédito,0.35,0
935,188.35,2025-04-16 10:11:12,Rio de Janeiro,Mobile,PIX,0.2,0
936,317.88,2025-05-09 06:26:44,Londres,Mobile,Boleto,0.29,0
937,18.56,2025-06-10 04:04:37,Rio de Janeiro,Desktop,Cartão Débito,0.19,0
938,2456.89,2025-01-20 00:33:51,Tóquio,Mobile,Cartão Débito,0.38,0
939,125.28,2025-02-24 22:52:17,São Paulo,Mobile,Boleto,0.03,0
940,859.24,2025-01-20 11:29:47,Curitiba,Mobile,PIX,0.11,0
941,320.28,2025-03-24 13:36:21,Rio de Janeiro,Mobile,Cartão Débito,0.03,0
942,807.84,2025-05-30 11:44:16,Tóquio,Desktop,Cartão Débito,0.49,0
943,1053.89,2025-05-24 16:15:58,Londres,Mobile,Cartão Débito,0.36,0
944,1770.44,2025-03-29 08:15:55,Tóquio,Desktop,PIX,0.54,0
945,231.2,2025-05-09 09:31:47,Londres,Mobile,PIX,0.25,0
946,11.06,2025-02-25 08:04:49,Rio de Janeiro,Mobile,Boleto,0.06,0
947,147.21,2025-04-18 10:38:57,Londres,Mobile,PIX,0.34,0
948,2302.77,2025-05-26 09:54:12,Nova York,Mobile,PIX,0.56,0
949,2070.6,2025-01-16 02:47:53,Nova York,Mobile,Cartão Crédito,0.36,0
950,909.84,2025-04-11 02:44:15,Nova York,Desktop,Boleto,0.54,0
951,917.58,2025-02-18 13:02:13,São Paulo,Mobile,Cartão Débito,0.18,0
952,1093.73,2025-01-19 17:52:32,Rio de Janeiro,Desktop,PIX,0.29,0
953,192.82,2025-04-08 14:38:46,Tóquio,Mobile,Cartão Débito,0.31,0
954,2458.21,2025-02-11 10:22:43,Tóquio,Mobile,Cartão Débito,0.39,0
955,542.61,2025-04-11 17:22:25,São Paulo,Desktop,Cartão Crédito,0.16,0
956,483.11,2025-05-21 10:39:07,Londres,Mobile,PIX,0.36,0
957,731.72,2025-05-18 13:21:39,São Paulo,Mobile,Boleto,0.12,0
958,48.1,2025-06-05 15:01:02,Londres,Mobile,PIX,0.39,0
959,181.86,2025-03-24 05:41:52,Londres,Mobile,Cartão Débito,0.29,0
960,1339.54,2025-04-30 17:08:36,Curitiba,Desktop,Boleto,0.23,0
961,86.43,2025-04-25 05:15:44,Tóquio,Mobile,PIX,0.35,0
962,924.2,2025-05-28 05:01:05,Nova York,Desktop,Cartão Débito,0.43,0
963,281.5,2025-03-09 13:35:34,Londres,Desktop,Cartão Débito,0.43,0
964,493.14,2025-05-04 21:16:36,Curitiba,Mobile,Cartão Crédito,0.18,0
965,340.65,2025-03-25 13:46:53,Tóquio,Tablet,Cartão Crédito,0.41,0
966,439.55,2025-05-12 03:55:24,Nova York,Mobile,Cartão Crédito,0.39,0
967,1269.56,2025-05-11 06:35:34,Londres,Tablet,Cartão Débito,0.43,0
968,352.57,2025-02-18 02:59:44,Londres,Mobile,PIX,0.36,0
969,835.64,2025-01-04 10:26:53,São Paulo,Desktop,Cartão Crédito,0.35,0
970,646.36,2025-01-31 18:07:22,São Paulo,Mobile,PIX,0.11,0
